HeadwordID	Headword	HomonymNumberID	WordClassID	SenseNumberID	Definition
35038	drive the pigs home	1	9	1	to snore 
42062	snow ink	1	13	1	to snow heavily 
46803	rake	1	13	2	to snow-rake sheep. 
4754	souse	1	13	1	to soak [of money]
40435	seat	18	13	1	to sodomise
35505	broom-handle	1	13	1	to sodomise with a broom handle
42154	soap	1	13	1	to soft-soap, flatter, cajole
7994	skitch	1	13	1	to sool, to encourage; to set (a dog) on to an animal; sick, sool. espec. in imperative: skitch ('em); also with preps onto, towards.
3577	draft	1	13	1	to sort (farm animals) into particular groups; to separate a large mob into smaller groups. 
44511	chip chocolate	1	9	1	to sort dags
44973	draft	1	13	3	to sort or separate stock, especially sheep, for the purposes of sale, breeding, pasture management or treatment. 
47434	sow down	1	13	1	to sow and harrow in seed or to make new pasture. 
46763	put down	1	13	1	to sow or establish crop or pasture. 
47715	surface-sow	1	13	2	to sow seed on the surface of soil so that it germinates there, rather than being tilled. 
45481	grass down	1	13	1	to sow with grass seed. 
32880	spruik	1	13	1	to speak out in an exaggerated fashion; to spout; to spiel
26168	korero	1	13	1	to speak, converse
40197	screw	22	13	1	to speed 
9575	fang	11	13	1	to speed (?)
35556	plait	1	13	1	to speed (away) 
22412	rock	19	13	1	to speed up, to intensify (an action) 
10915	lick	1	13	1	to speed, to move at full speed.  
47271	shut up	1	13	1	to spell a paddock, or to conserve its growth for hay or seed. 
39526	bust	1	13	1	to spend
18686	do up	1	13	1	to spend (all one's available money). 
35459	piss away	1	13	1	to spend (money) on drink
48536	cut out	1	13	37	to spend all one's pay, a habit of rural workers on only occasional visits to town. 
48674	lamb down	1	13	25	to spend all one's wages on alcohol. 
32440	melt	1	13	1	to spend on drink 
3381	knock down	1	13	1	to spend one's earnings at once
37995	blow in	11	13	112	to spend recklessly, squander (also absol.). 
37935	blue	11	13	1	to spend recklessly, to blow (a cheque etc.)
42550	spin up	1	13	1	to spend recklessly; BLOW (perhaps racing slang, ?from <i>two-up </i>, cf. SPINNER-UP, SPINNER n, etc.) 
9740	winter over	1	13	1	to spend the winter in the Antarctic
44038	blue one's cheque	1	9	1	to spend wages on alcohol 
9769	winter	1	13	1	to spend winter in Antarctica
6676	hoick	1	13	1	to spit (possibly from its sound) 
29617	butterfly	1	13	1	to split down the middle
28388	cow up	1	13	1	to spoil; make a `cow' of. 
38492	bot (on)	1	13	1	to sponge on, cadge from
36479	prout on	1	13	1	to spout?
47481	spray-dip	1	13	1	to spray animals with insecticide. 
47829	teatspray	1	13	2	to spray the teats of dairy cows prior to, and/or following, milking. 
46708	powder	1	13	2	to sprinkle weedkiller on noxious pasture weeds. 
37949	blow	24	13	1	to squander: `he blew the whole inheritance at the races'. 
17078	fillet	1	13	12	to stack timber
22894	rush	19	13	1	to stampede 
41239	stand shout	1	9	1	to stand treat 
15465	goop	1	13	1	to stare, gawp
38042	send off the blue	1	9	1	to start a brawl. 
25407	kick off	1	13	12	to start; to get started. 
26485	camp on	1	13	1	to stay as guests for a long time with; to overstay one's welcome with (a person, a household); to make a convenience of a person's house (as though it were a camping-ground; ?or like stock). 
24280	winter it	1	13	1	to stay for the winter 
11966	loaf on	1	13	1	To stay with (free); (? to bludge on) (cf loafer). 
28908	tahae	1	13	1	to steal
35887	pole	11	13	1	to steal
36405	prog	1	13	25	to steal
40687	shake	1	13	1	to steal
42367	souvenir	1	13	1	to steal 
21278	rabbit	19	13	1	to steal surreptitiously (esp. potatoes by digging out potato tubers, leaving the tops still growing; BANDICOOT; MILK) (cf RABBIT n. for poss. derivation; phs f. general idea of rabbits' burrowing for tubes or perhaps from a stock answer to enquiry `Where's my potatoes?', `The rabbits have got them.' But rabbits would usually eat tops and leave tubers.)
36499	prug	1	13	1	to steal, pinch
42497	spike	1	13	1	to steal, pinch 
28378	crab	1	13	1	to steal, pinch. 
32672	milk	1	13	1	to steal, take surreptitiously
17622	flog	1	13	1	to steal, take without permission
27405	clout	1	13	1	to steal; seize
36953	barrack for	1	13	1	to stick up for (a person, idea, team, etc.) 
41171	shake one's shirt	1	9	1	to stir oneself, shake a leg
22715	roust	1	13	12	to stir up, scold 
44829	depasture	1	13	2	to stock land. 
26830	cattle	1	13	25	to stock with cattle
43123	stick up	11	13	1	to stop dead; to be hindered from proceeding
36542	pukahu	1	13	1	to stop leaks in a dam with pukahu 
36440	prop	19	13	12	to stop suddenly
45921	knock off	1	13	1	to stop work or to complete a farm job. 
50484	paddock	1	13	25	to store excavated washdirt in gold-washing in a paddock or other area or receptacle.  
40610	put the set on	11	1	1	to straighten a person up; to set a person to rights
19752	hang one on	1	9	1	to strike with the fist
45146	fat	1	13	2	to strip rabbit skins of fat. 
44757	cut up	1	13	1	to subdivide land into separate blocks or to convert land into shared ownership within a family. 
40668	shape	1	13	1	to succeed 
16699	fasten	1	13	1	to successfully harpoon (a whale). Also fasten on, to. 
46536	paddock-dry	1	13	2	to sun-dry flax fibre or wool in paddocks. 
7657	tautoko	1	13	1	to support
41741	slab	11	13	1	to support (sides of a shaft, well, etc) with slabs [AND mining 1854]; (also vbl n slabbing
15001	gee	1	13	12	to support enthusiastically
10071	barrack	1	13	25	to support noisily, to applaud (one's own team).1890 b. transf. argue for a cause 1897 (barrack for drunks).] [Where the action of the verb is directed against the object.]
46476	overdrill	1	13	2	to surface sow seed over existing ground cover. 
1229	wipe out	1	13	1	to suspend (a jockey)
20131	put on the head	1	9	1	to suspend (from a Union)  (phs from head, the sailors' term for `privy').
44183	broom	1	13	1	to sweep the board in a shearing shed. 
10104	bass	1	13	1	to swindle
39966	scale	11	13	25	to swindle, cheat; steal 
41381	show one a point/dirty point	1	9	1	to swindle, trick
22379	hip over	1	13	1	to switch a paddle from one side to the other
15422	golg	1	13	1	to swot (also as noun: a swot; swotting; anyone who is brainy; also golging vbl n (Dilworth School))
41066	shepherd	11	13	25	to tail or shadow
11657	lift	1	13	25	to take (gold) from a lode.
14404	nip	1	13	1	to take a (companionable) nip 
23265	wash	19	13	25	to take a drink, to bend the elbow 
34906	pick up the ball and run with it	1	9	1	to take a forward moving initiative (from Ellis's supposed initiative in starting rugby union) 
36392	pro	1	13	1	to take a pro[hibition] order out against (a person)
45465	grab sample	1	13	3	to take a sample of a bale of wool for appraisal. 
26790	catch	1	13	1	to take a sheep from the catching-pen
47312	skirt heavy	1	9	2	to take a wide amount of wool from a fleece when  skirting. 
24281	winter	1	13	1	to take an off-season (winter) job 
26680	case	19	13	1	to take nursing cases; to earn a living by taking cases as distinct from working in a hospital
19171	dredge	1	13	25	to take out, find with difficulty; to extract in a slovenly fashion, or with difficulty.
37987	break down	18	13	1	to take the first cuts off a log to make it into a manageable size for sawing into timber 
40155	take to one's scrapers	1	9	1	to take to one's heels
47448	spell ride	1	13	2	to take two saddle horses on a muster or trip so that one can be rested. 
45977	go on to the land	1	9	1	to take up farming. 
43935	batch up	1	13	2	to take up residence, pitch a tent or find a place to sleep. 
8314	be in like a robber's dog	1	9	1	to take up something enthusiastically, greedily 
20852	hop off with	1	13	1	to take, or go, away with; to elope with
29105	talk a glass eye to sleep	1	9	1	to talk boringly
29104	talk the leg off an iron pot	1	9	1	to talk excessively 
13098	earbash	1	13	1	To talk long and hard at; to bore with words; to nag; talk in ordinately to someone
11105	yabber	1	13	1	to talk, gabble 
27092	chew	1	13	1	to talk, to gossip 
48418	break out	1	13	1	to tame [land] into pasture from scrub or bush. 
44144	break in	1	13	1	to tame or develop [land] into pasture from bush or wasteland. 
40688	shake	18	13	25	to TAP (one) for (something) (esp. money) 
29553	tear hell out of	1	9	1	to tear to pieces (fig.) 
35825	poke the borax	1	9	1	to tease or ridicule
12995	joss	1	13	1	To tease; barrack (? usu. NZ var. of josh). 
46948	row up	1	13	1	to tedder hay. 
35420	pip	1	13	1	to tell (on); to pimp on 
40604	serve	18	13	1	to tell a story full of lies
47406	soil-test	1	13	2	to test pasture sole for trace elements. 
17016	point the finger	1	9	1	to testify for the Crown 
22525	rush ho	1	23	1	to the goldrush!
43107	stick it on	1	13	1	to threaten; challenge; proposition
29815	throw	11	13	25	to throw an animal to the ground
30594	toss in	1	13	1	to throw in esp. toss it in, to admit defeat
21920	reef in with	1	13	1	to throw in with (a person); join with [is this a coinage or nonce use?] [an Italian fisherman  speaks] 
22411	rock	18	13	1	to throw rocks (stones) at 
37267	hiff	1	13	1	to throw, toss
724	leg-rope	1	13	25	to tie a back-leg of a bailed cow at milking to prevent it kicking the bucket. 
23816	give one the wheeze	1	9	1	to tip one off 
47985	turn sheep over	1	9	1	to tip sheep on to their tails [ for inspection of udders or scrotum or to trim their hooves.] 
15606	graft	19	13	1	to toil, to work hard 
29992	tig	1	13	12	to touch, to tag (espec. in the game of TIG or tag.) 
36681	button	1	13	1	to tout [as noun a person who acts as an enticer in swindles (so P8: 1840-1940)]
38667	break in	18	13	12	to train to be milked
33670	pack in	1	13	1	to tramp into (back country, mountains) or make a journey in on foot, with a pack on the back.
2862	bush-bash	1	13	1	to tramp off the formed track through the bush  
21766	port	1	13	1	to transfer a telephone call between different telco companies
44988	dray	1	13	2	to transport by dray. 
46032	lighter	1	13	2	to transport wool and other supplies between coastal stations and coastal freighters [1860s to 1940s.] 
26535	canoe	1	13	37	to travel by canoe
8292	tramp	11	13	1	to travel on foot in unroaded country usually for recreation and esp. as a member of a TRAMPING CLUB; to hike; to bush-walk
47719	swag	1	13	2	to travel on foot, carrying a swag. 
15221	go up	1	13	1	to travel to mainland NZ 
22879	run up	1	13	1	to travel to the source of (a creek) 
30849	tread	1	13	1	to tread (eels) out from mud 
18669	do over	1	13	12	to treat (usu. a person) harshly, roughly or dishonestly; to thrash; to scold severely. a. ????? 
9820	put the acid on	1	9	25	to treat acidly, to snub; ??to brush (a person) off  (possibly confused with Brit. come to the acid to speak
40260	scrub	19	13	12	to treat or regard a person as worthless; wipe off; discount 
40261	scrub	19	13	25	to treat or regard a thing or idea as worthless; cancel irrevocably, write off; wipe; wash out, in racing (of a horse) `to scratch; write off' esp. exclamation: scrub it `forget (all about) it; wipe it; `it doesn't matter'.
47403	sodium	1	13	2	to treat ragwort or other weeds with salt. 
44040	bluestone	1	13	2	to treat sheep footrot in a bluestone footbath. 
38434	put the boot in	1	9	1	to treat unfairly; to attack a disadvantaged opponent
16569	work (gumland) on a face	1	9	1	to trench and cut the land to extract gum. 
33951	put one around	1	9	1	to trick, put one across
16603	fake down	1	13	1	to trick; shake down; lamb down. 
45911	kilt	1	13	2	to trim belly and leg wool. 
45301	fly-crutch	1	13	2	to trim the wool from the anus of sheep to prevent fly-blowing or fly-strike. 
33930	push a third	1	9	1	to try to earn one third remission on one's sentence
19191	drive	19	13	1	to tunnel (horizontally) through country or ground. Also drive out. Contrast sink (v) (vertically).
26344	core	1	13	1	to turn a skipping rope.
31207	turn a seven	1	9	1	to turn a somersault 
47989	turnip	1	13	2	to turn lambs or sheep on to a paddock of turnips for fattening. 
4308	roust on	1	13	1	to turn on (a person)
18757	turn dog on	1	9	25	to turn sour on
26747	caw	18	13	1	to turn; to wind (a handle etc).
18183	full jerry	1	13	1	To understand completely
31103	take a tumble to	1	9	1	to understand something suddenly 
12864	jerry	1	13	1	To understand; to catch on (to); to tumble to.
46217	mismother	1	13	2	to unsuccessfully re-unite ewe and lamb after a docking muster etc. 
10314	zip	1	13	1	to unzip quickly, to whip open (another's) fly
15000	gee	1	13	12	To urge (a horse, bullock, etc.) with a call of gee. 
17991	splash one's boots	1	9	1	to urinate
20929	take one's horse for a gallop	1	9	1	to urinate
42868	squeeze the lemon	1	9	1	to urinate
34214	park the pineapple	1	9	1	to urinate?
46193	milk on	1	13	1	to use [an area of land] for grazing and milking cows.  
44194	buckrake	1	13	2	to use a buckrake to harvest hay. 
44970	doze off	1	13	1	to use a bulldozer blade to level or flatten land, erections, scrub or trees. 
44515	chisel plough	1	13	3	to use a chisel plough to enhance drainage.
46058	long blow	1	13	3	to use a long shearing stroke with a blade or handpiece, from the tail to the neck of a sheep. 
42060	snow-cave	1	13	1	to use a snow-cave as a base for further mountaineering
46521	paddock graze	1	13	2	to use an entire paddock for grazing for a short time [rather than break or block grazing]. 
22273	ring in a grey	1	9	1	to use an illegal double-headed coin in a two-up game
39015	talk bullock	1	9	1	to use colourful language
35770	girl out	1	13	1	to use femininity as an excuse
17262	fist it	1	13	1	to use one's hands
26555	shroud-wave	1	13	1	to use surgical concerns for political sympathy
35543	piss on	1	13	1	to utterly beat, defeat, confound, destroy; to tear to pieces; show contempt for 
49208	toe into	1	13	1	to venture into
22514	cry ruth	1	9	1	to vomit
30585	toss a reverse lunch	1	9	1	to vomit
39792	make a sale	1	9	1	to vomit
40415	sell out	1	13	1	to vomit
30586	toss one's lollies	1	9	1	to vomit 
42747	spuke	1	13	1	to vomit 
39793	sale	1	13	1	to vomit (cf. sell out) 
27614	chunder a custard	1	9	1	to vomit (esp. after too much liquor)
